Date;P1;Q1;P2;Q2;P3;Q3;;
22.07.2017 06:31;6.943333333;0;6.943333333;0;6.943333333;0;;
22.07.2017 06:32;6.946666667;0;6.946666667;0;6.946666667;0;;
22.07.2017 06:33;6.956666667;0;6.956666667;0;6.956666667;0;;
22.07.2017 06:34;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 06:35;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 06:36;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 06:37;4.303333333;0;4.303333333;0;4.303333333;0;;
22.07.2017 06:38;6.45;0;6.45;0;6.45;0;;
22.07.2017 06:39;6.446666667;0;6.446666667;0;6.446666667;0;;
22.07.2017 06:40;6.46;0;6.46;0;6.46;0;;
22.07.2017 06:41;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 06:42;6.443333333;0;6.443333333;0;6.443333333;0;;
22.07.2017 06:43;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 06:44;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 06:45;6.466666667;0;6.466666667;0;6.466666667;0;;
22.07.2017 06:46;6.47;0;6.47;0;6.47;0;;
22.07.2017 06:47;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 06:48;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 06:49;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 06:50;6.443333333;0;6.443333333;0;6.443333333;0;;
22.07.2017 06:51;6.443333333;0;6.443333333;0;6.443333333;0;;
22.07.2017 06:52;6.46;0;6.46;0;6.46;0;;
22.07.2017 06:53;6.446666667;0;6.446666667;0;6.446666667;0;;
22.07.2017 06:54;1.266666667;0;1.266666667;0;1.266666667;0;;
22.07.2017 06:55;3.446666667;0;3.446666667;0;3.446666667;0;;
22.07.2017 06:56;3.81;0;3.81;0;3.81;0;;
22.07.2017 06:57;5.116666667;0;5.116666667;0;5.116666667;0;;
22.07.2017 06:58;7.576666667;0;7.576666667;0;7.576666667;0;;
22.07.2017 06:59;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 07:00;7.116666667;0;7.116666667;0;7.116666667;0;;
22.07.2017 07:01;7.1;0;7.1;0;7.1;0;;
22.07.2017 07:02;6.626666667;0;6.626666667;0;6.626666667;0;;
22.07.2017 07:03;6.653333333;0;6.653333333;0;6.653333333;0;;
22.07.2017 07:04;6.663333333;0;6.663333333;0;6.663333333;0;;
22.07.2017 07:05;6.626666667;0;6.626666667;0;6.626666667;0;;
22.07.2017 07:06;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 07:07;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 07:08;6.373333333;0;6.373333333;0;6.373333333;0;;
22.07.2017 07:09;6.376666667;0;6.376666667;0;6.376666667;0;;
22.07.2017 07:10;6.403333333;0;6.403333333;0;6.403333333;0;;
22.07.2017 07:11;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 07:12;6.41;0;6.41;0;6.41;0;;
22.07.2017 07:13;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 07:14;6.403333333;0;6.403333333;0;6.403333333;0;;
22.07.2017 07:15;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 07:16;6.39;0;6.39;0;6.39;0;;
22.07.2017 07:17;6.4;0;6.4;0;6.4;0;;
22.07.2017 07:18;6.39;0;6.39;0;6.39;0;;
22.07.2017 07:19;6.41;0;6.41;0;6.41;0;;
22.07.2017 07:20;6.383333333;0;6.383333333;0;6.383333333;0;;
22.07.2017 07:21;6.373333333;0;6.373333333;0;6.373333333;0;;
22.07.2017 07:22;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 07:23;6.4;0;6.4;0;6.4;0;;
22.07.2017 07:24;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 07:25;6.413333333;0;6.413333333;0;6.413333333;0;;
22.07.2017 07:26;7.613333333;0;7.613333333;0;7.613333333;0;;
22.07.2017 07:27;7.586666667;0;7.586666667;0;7.586666667;0;;
22.07.2017 07:28;7.6;0;7.6;0;7.6;0;;
22.07.2017 07:29;7.576666667;0;7.576666667;0;7.576666667;0;;
22.07.2017 07:30;7.116666667;0;7.116666667;0;7.116666667;0;;
22.07.2017 07:31;7.103333333;0;7.103333333;0;7.103333333;0;;
22.07.2017 07:32;7.11;0;7.11;0;7.11;0;;
22.07.2017 07:33;6.89;0;6.89;0;6.89;0;;
22.07.2017 07:34;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 07:35;6.89;0;6.89;0;6.89;0;;
22.07.2017 07:36;6.886666667;0;6.886666667;0;6.886666667;0;;
22.07.2017 07:37;6.41;0;6.41;0;6.41;0;;
22.07.2017 07:38;6.42;0;6.42;0;6.42;0;;
22.07.2017 07:39;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 07:40;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 07:41;6.383333333;0;6.383333333;0;6.383333333;0;;
22.07.2017 07:42;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 07:43;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 07:44;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 07:45;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 07:46;6.19;0;6.19;0;6.19;0;;
22.07.2017 07:47;6.18;0;6.18;0;6.18;0;;
22.07.2017 07:48;6.16;0;6.16;0;6.16;0;;
22.07.2017 07:49;6.17;0;6.17;0;6.17;0;;
22.07.2017 07:50;6.196666667;0;6.196666667;0;6.196666667;0;;
22.07.2017 07:51;6.173333333;0;6.173333333;0;6.173333333;0;;
22.07.2017 07:52;6.183333333;0;6.183333333;0;6.183333333;0;;
22.07.2017 07:53;6.166666667;0;6.166666667;0;6.166666667;0;;
22.07.2017 07:54;6.19;0;6.19;0;6.19;0;;
22.07.2017 07:55;6.17;0;6.17;0;6.17;0;;
22.07.2017 07:56;6.19;0;6.19;0;6.19;0;;
22.07.2017 07:57;6.17;0;6.17;0;6.17;0;;
22.07.2017 07:58;6.193333333;0;6.193333333;0;6.193333333;0;;
22.07.2017 07:59;6.2;0;6.2;0;6.2;0;;
22.07.2017 08:00;6.206666667;0;6.206666667;0;6.206666667;0;;
22.07.2017 08:01;6.166666667;0;6.166666667;0;6.166666667;0;;
22.07.2017 08:02;6.186666667;0;6.186666667;0;6.186666667;0;;
22.07.2017 08:03;6.196666667;0;6.196666667;0;6.196666667;0;;
22.07.2017 08:04;6.193333333;0;6.193333333;0;6.193333333;0;;
22.07.2017 08:05;6.17;0;6.17;0;6.17;0;;
22.07.2017 08:06;6.176666667;0;6.176666667;0;6.176666667;0;;
22.07.2017 08:07;6.183333333;0;6.183333333;0;6.183333333;0;;
22.07.2017 08:08;7.616666667;0;7.616666667;0;7.616666667;0;;
22.07.2017 08:09;7.616666667;0;7.616666667;0;7.616666667;0;;
22.07.2017 08:10;7.126666667;0;7.126666667;0;7.126666667;0;;
22.07.2017 08:11;7.14;0;7.14;0;7.14;0;;
22.07.2017 08:12;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 08:13;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 08:14;7.136666667;0;7.136666667;0;7.136666667;0;;
22.07.2017 08:15;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 08:16;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 08:17;7.14;0;7.14;0;7.14;0;;
22.07.2017 08:18;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 08:19;7.146666667;0;7.146666667;0;7.146666667;0;;
22.07.2017 08:20;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 08:21;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 08:22;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 08:23;7.16;0;7.16;0;7.16;0;;
22.07.2017 08:24;7.136666667;0;7.136666667;0;7.136666667;0;;
22.07.2017 08:25;7.126666667;0;7.126666667;0;7.126666667;0;;
22.07.2017 08:26;7.14;0;7.14;0;7.14;0;;
22.07.2017 08:27;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 08:28;6.876666667;0;6.876666667;0;6.876666667;0;;
22.07.2017 08:29;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 08:30;6.41;0;6.41;0;6.41;0;;
22.07.2017 08:31;6.44;0;6.44;0;6.44;0;;
22.07.2017 08:32;6.406666667;0;6.406666667;0;6.406666667;0;;
22.07.2017 08:33;6.406666667;0;6.406666667;0;6.406666667;0;;
22.07.2017 08:34;6.43;0;6.43;0;6.43;0;;
22.07.2017 08:35;6.403333333;0;6.403333333;0;6.403333333;0;;
22.07.2017 08:36;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 08:37;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 08:38;6.43;0;6.43;0;6.43;0;;
22.07.2017 08:39;6.43;0;6.43;0;6.43;0;;
22.07.2017 08:40;6.41;0;6.41;0;6.41;0;;
22.07.2017 08:41;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 08:42;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 08:43;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 08:44;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 08:45;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 08:46;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 08:47;6.433333333;0;6.433333333;0;6.433333333;0;;
22.07.2017 08:48;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 08:49;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 08:50;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 08:51;6.41;0;6.41;0;6.41;0;;
22.07.2017 08:52;6.436666667;0;6.436666667;0;6.436666667;0;;
22.07.2017 08:53;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 08:54;6.433333333;0;6.433333333;0;6.433333333;0;;
22.07.2017 08:55;6.42;0;6.42;0;6.42;0;;
22.07.2017 08:56;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 08:57;6.44;0;6.44;0;6.44;0;;
22.07.2017 08:58;6.436666667;0;6.436666667;0;6.436666667;0;;
22.07.2017 08:59;6.596666667;0;6.596666667;0;6.596666667;0;;
22.07.2017 09:00;7.62;0;7.62;0;7.62;0;;
22.07.2017 09:01;7.61;0;7.61;0;7.61;0;;
22.07.2017 09:02;7.623333333;0;7.623333333;0;7.623333333;0;;
22.07.2017 09:03;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 09:04;7.153333333;0;7.153333333;0;7.153333333;0;;
22.07.2017 09:05;7.156666667;0;7.156666667;0;7.156666667;0;;
22.07.2017 09:06;7.146666667;0;7.146666667;0;7.146666667;0;;
22.07.2017 09:07;7.156666667;0;7.156666667;0;7.156666667;0;;
22.07.2017 09:08;6.91;0;6.91;0;6.91;0;;
22.07.2017 09:09;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 09:10;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 09:11;6.92;0;6.92;0;6.92;0;;
22.07.2017 09:12;6.9;0;6.9;0;6.9;0;;
22.07.2017 09:13;6.91;0;6.91;0;6.91;0;;
22.07.2017 09:14;6.893333333;0;6.893333333;0;6.893333333;0;;
22.07.2017 09:15;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 09:16;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 09:17;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 09:18;6.95;0;6.95;0;6.95;0;;
22.07.2017 09:19;6.93;0;6.93;0;6.93;0;;
22.07.2017 09:20;6.92;0;6.92;0;6.92;0;;
22.07.2017 09:21;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 09:22;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 09:23;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 09:24;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 09:25;6.91;0;6.91;0;6.91;0;;
22.07.2017 09:26;6.92;0;6.92;0;6.92;0;;
22.07.2017 09:27;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 09:28;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 09:29;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 09:30;6.93;0;6.93;0;6.93;0;;
22.07.2017 09:31;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 09:32;6.946666667;0;6.946666667;0;6.946666667;0;;
22.07.2017 09:33;6.943333333;0;6.943333333;0;6.943333333;0;;
22.07.2017 09:34;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 09:35;6.936666667;0;6.936666667;0;6.936666667;0;;
22.07.2017 09:36;6.9;0;6.9;0;6.9;0;;
22.07.2017 09:37;6.91;0;6.91;0;6.91;0;;
22.07.2017 09:38;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 09:39;6.93;0;6.93;0;6.93;0;;
22.07.2017 09:40;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 09:41;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 09:42;6.916666667;0;6.916666667;0;6.916666667;0;;
22.07.2017 09:43;6.93;0;6.93;0;6.93;0;;
22.07.2017 09:44;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 09:45;6.936666667;0;6.936666667;0;6.936666667;0;;
22.07.2017 09:46;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 09:47;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 09:48;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 09:49;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 09:50;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 09:51;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 09:52;6.916666667;0;6.916666667;0;6.916666667;0;;
22.07.2017 09:53;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 09:54;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 09:55;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 09:56;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 09:57;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 09:58;6.943333333;0;6.943333333;0;6.943333333;0;;
22.07.2017 09:59;6.946666667;0;6.946666667;0;6.946666667;0;;
22.07.2017 10:00;6.956666667;0;6.956666667;0;6.956666667;0;;
22.07.2017 10:01;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 10:02;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 10:03;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 10:04;4.303333333;0;4.303333333;0;4.303333333;0;;
22.07.2017 10:05;6.45;0;6.45;0;6.45;0;;
22.07.2017 10:06;6.446666667;0;6.446666667;0;6.446666667;0;;
22.07.2017 10:07;6.46;0;6.46;0;6.46;0;;
22.07.2017 10:08;6.453333333;0;6.453333333;0;6.453333333;0;;
22.07.2017 10:09;6.443333333;0;6.443333333;0;6.443333333;0;;
22.07.2017 10:10;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 10:11;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 10:12;6.466666667;0;6.466666667;0;6.466666667;0;;
22.07.2017 10:13;6.47;0;6.47;0;6.47;0;;
22.07.2017 10:14;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 10:15;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 10:16;6.463333333;0;6.463333333;0;6.463333333;0;;
22.07.2017 10:17;6.443333333;0;6.443333333;0;6.443333333;0;;
22.07.2017 10:18;6.443333333;0;6.443333333;0;6.443333333;0;;
22.07.2017 10:19;6.46;0;6.46;0;6.46;0;;
22.07.2017 10:20;6.446666667;0;6.446666667;0;6.446666667;0;;
22.07.2017 10:21;6.446666667;0;6.446666667;0;6.446666667;0;;
22.07.2017 10:22;6.446666667;0;6.446666667;0;6.446666667;0;;
22.07.2017 10:23;6.446666667;0;6.446666667;0;6.446666667;0;;
22.07.2017 10:24;1.266666667;0;1.266666667;0;1.266666667;0;;
22.07.2017 10:25;3.446666667;0;3.446666667;0;3.446666667;0;;
22.07.2017 10:26;3.81;0;3.81;0;3.81;0;;
22.07.2017 10:27;5.116666667;0;5.116666667;0;5.116666667;0;;
22.07.2017 10:28;7.576666667;0;7.576666667;0;7.576666667;0;;
22.07.2017 10:29;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 10:30;7.116666667;0;7.116666667;0;7.116666667;0;;
22.07.2017 10:31;7.1;0;7.1;0;7.1;0;;
22.07.2017 10:32;6.626666667;0;6.626666667;0;6.626666667;0;;
22.07.2017 10:33;6.653333333;0;6.653333333;0;6.653333333;0;;
22.07.2017 10:34;6.663333333;0;6.663333333;0;6.663333333;0;;
22.07.2017 10:35;6.626666667;0;6.626666667;0;6.626666667;0;;
22.07.2017 10:36;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 10:37;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 10:38;6.373333333;0;6.373333333;0;6.373333333;0;;
22.07.2017 10:39;6.376666667;0;6.376666667;0;6.376666667;0;;
22.07.2017 10:40;6.403333333;0;6.403333333;0;6.403333333;0;;
22.07.2017 10:41;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 10:42;6.41;0;6.41;0;6.41;0;;
22.07.2017 10:43;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 10:44;6.403333333;0;6.403333333;0;6.403333333;0;;
22.07.2017 10:45;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 10:46;6.39;0;6.39;0;6.39;0;;
22.07.2017 10:47;6.4;0;6.4;0;6.4;0;;
22.07.2017 10:48;6.39;0;6.39;0;6.39;0;;
22.07.2017 10:49;6.41;0;6.41;0;6.41;0;;
22.07.2017 10:50;6.383333333;0;6.383333333;0;6.383333333;0;;
22.07.2017 10:51;6.373333333;0;6.373333333;0;6.373333333;0;;
22.07.2017 10:52;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 10:53;6.4;0;6.4;0;6.4;0;;
22.07.2017 10:54;6.396666667;0;6.396666667;0;6.396666667;0;;
22.07.2017 10:55;6.413333333;0;6.413333333;0;6.413333333;0;;
22.07.2017 10:56;7.613333333;0;7.613333333;0;7.613333333;0;;
22.07.2017 10:57;7.586666667;0;7.586666667;0;7.586666667;0;;
22.07.2017 10:58;7.6;0;7.6;0;7.6;0;;
22.07.2017 10:59;7.576666667;0;7.576666667;0;7.576666667;0;;
22.07.2017 11:00;7.116666667;0;7.116666667;0;7.116666667;0;;
22.07.2017 11:01;7.103333333;0;7.103333333;0;7.103333333;0;;
22.07.2017 11:02;7.11;0;7.11;0;7.11;0;;
22.07.2017 11:03;6.89;0;6.89;0;6.89;0;;
22.07.2017 11:04;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 11:05;6.89;0;6.89;0;6.89;0;;
22.07.2017 11:06;6.886666667;0;6.886666667;0;6.886666667;0;;
22.07.2017 11:07;6.41;0;6.41;0;6.41;0;;
22.07.2017 11:08;6.42;0;6.42;0;6.42;0;;
22.07.2017 11:09;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 11:10;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 11:11;6.383333333;0;6.383333333;0;6.383333333;0;;
22.07.2017 11:12;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 11:13;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 11:14;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 11:15;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 11:16;6.19;0;6.19;0;6.19;0;;
22.07.2017 11:17;6.18;0;6.18;0;6.18;0;;
22.07.2017 11:18;6.16;0;6.16;0;6.16;0;;
22.07.2017 11:19;6.17;0;6.17;0;6.17;0;;
22.07.2017 11:20;6.196666667;0;6.196666667;0;6.196666667;0;;
22.07.2017 11:21;6.173333333;0;6.173333333;0;6.173333333;0;;
22.07.2017 11:22;6.183333333;0;6.183333333;0;6.183333333;0;;
22.07.2017 11:23;6.166666667;0;6.166666667;0;6.166666667;0;;
22.07.2017 11:24;6.19;0;6.19;0;6.19;0;;
22.07.2017 11:25;6.17;0;6.17;0;6.17;0;;
22.07.2017 11:26;6.19;0;6.19;0;6.19;0;;
22.07.2017 11:27;6.17;0;6.17;0;6.17;0;;
22.07.2017 11:28;6.193333333;0;6.193333333;0;6.193333333;0;;
22.07.2017 11:29;6.2;0;6.2;0;6.2;0;;
22.07.2017 11:30;6.206666667;0;6.206666667;0;6.206666667;0;;
22.07.2017 11:31;6.166666667;0;6.166666667;0;6.166666667;0;;
22.07.2017 11:32;6.186666667;0;6.186666667;0;6.186666667;0;;
22.07.2017 11:33;6.196666667;0;6.196666667;0;6.196666667;0;;
22.07.2017 11:34;6.193333333;0;6.193333333;0;6.193333333;0;;
22.07.2017 11:35;6.17;0;6.17;0;6.17;0;;
22.07.2017 11:36;6.176666667;0;6.176666667;0;6.176666667;0;;
22.07.2017 11:37;6.183333333;0;6.183333333;0;6.183333333;0;;
22.07.2017 11:38;7.616666667;0;7.616666667;0;7.616666667;0;;
22.07.2017 11:39;7.616666667;0;7.616666667;0;7.616666667;0;;
22.07.2017 11:40;7.126666667;0;7.126666667;0;7.126666667;0;;
22.07.2017 11:41;7.14;0;7.14;0;7.14;0;;
22.07.2017 11:42;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 11:43;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 11:44;7.136666667;0;7.136666667;0;7.136666667;0;;
22.07.2017 11:45;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 11:46;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 11:47;7.14;0;7.14;0;7.14;0;;
22.07.2017 11:48;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 11:49;7.146666667;0;7.146666667;0;7.146666667;0;;
22.07.2017 11:50;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 11:51;7.133333333;0;7.133333333;0;7.133333333;0;;
22.07.2017 11:52;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 11:53;7.16;0;7.16;0;7.16;0;;
22.07.2017 11:54;7.136666667;0;7.136666667;0;7.136666667;0;;
22.07.2017 11:55;7.126666667;0;7.126666667;0;7.126666667;0;;
22.07.2017 11:56;7.14;0;7.14;0;7.14;0;;
22.07.2017 11:57;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 11:58;6.876666667;0;6.876666667;0;6.876666667;0;;
22.07.2017 11:59;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 12:00;6.41;0;6.41;0;6.41;0;;
22.07.2017 12:01;6.44;0;6.44;0;6.44;0;;
22.07.2017 12:02;6.406666667;0;6.406666667;0;6.406666667;0;;
22.07.2017 12:03;6.406666667;0;6.406666667;0;6.406666667;0;;
22.07.2017 12:04;6.43;0;6.43;0;6.43;0;;
22.07.2017 12:05;6.403333333;0;6.403333333;0;6.403333333;0;;
22.07.2017 12:06;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 12:07;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 12:08;6.43;0;6.43;0;6.43;0;;
22.07.2017 12:09;6.43;0;6.43;0;6.43;0;;
22.07.2017 12:10;6.41;0;6.41;0;6.41;0;;
22.07.2017 12:11;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 12:12;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 12:13;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 12:14;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 12:15;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 12:16;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 12:17;6.433333333;0;6.433333333;0;6.433333333;0;;
22.07.2017 12:18;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 12:19;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 12:20;6.423333333;0;6.423333333;0;6.423333333;0;;
22.07.2017 12:21;6.41;0;6.41;0;6.41;0;;
22.07.2017 12:22;6.436666667;0;6.436666667;0;6.436666667;0;;
22.07.2017 12:23;6.426666667;0;6.426666667;0;6.426666667;0;;
22.07.2017 12:24;6.433333333;0;6.433333333;0;6.433333333;0;;
22.07.2017 12:25;6.42;0;6.42;0;6.42;0;;
22.07.2017 12:26;6.416666667;0;6.416666667;0;6.416666667;0;;
22.07.2017 12:27;6.44;0;6.44;0;6.44;0;;
22.07.2017 12:28;6.436666667;0;6.436666667;0;6.436666667;0;;
22.07.2017 12:29;6.596666667;0;6.596666667;0;6.596666667;0;;
22.07.2017 12:30;7.62;0;7.62;0;7.62;0;;
22.07.2017 12:31;7.61;0;7.61;0;7.61;0;;
22.07.2017 12:32;7.623333333;0;7.623333333;0;7.623333333;0;;
22.07.2017 12:33;7.143333333;0;7.143333333;0;7.143333333;0;;
22.07.2017 12:34;7.153333333;0;7.153333333;0;7.153333333;0;;
22.07.2017 12:35;7.156666667;0;7.156666667;0;7.156666667;0;;
22.07.2017 12:36;7.146666667;0;7.146666667;0;7.146666667;0;;
22.07.2017 12:37;7.156666667;0;7.156666667;0;7.156666667;0;;
22.07.2017 12:38;6.91;0;6.91;0;6.91;0;;
22.07.2017 12:39;6.903333333;0;6.903333333;0;6.903333333;0;;
22.07.2017 12:40;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 12:41;6.92;0;6.92;0;6.92;0;;
22.07.2017 12:42;6.9;0;6.9;0;6.9;0;;
22.07.2017 12:43;6.91;0;6.91;0;6.91;0;;
22.07.2017 12:44;6.893333333;0;6.893333333;0;6.893333333;0;;
22.07.2017 12:45;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 12:46;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 12:47;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 12:48;6.95;0;6.95;0;6.95;0;;
22.07.2017 12:49;6.93;0;6.93;0;6.93;0;;
22.07.2017 12:50;6.92;0;6.92;0;6.92;0;;
22.07.2017 12:51;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 12:52;6.926666667;0;6.926666667;0;6.926666667;0;;
22.07.2017 12:53;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 12:54;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 12:55;6.91;0;6.91;0;6.91;0;;
22.07.2017 12:56;6.92;0;6.92;0;6.92;0;;
22.07.2017 12:57;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 12:58;6.923333333;0;6.923333333;0;6.923333333;0;;
22.07.2017 12:59;6.913333333;0;6.913333333;0;6.913333333;0;;
22.07.2017 13:00;6.93;0;6.93;0;6.93;0;;
22.07.2017 13:01;6.933333333;0;6.933333333;0;6.933333333;0;;
22.07.2017 13:02;6.946666667;0;6.946666667;0;6.946666667;0;;
22.07.2017 13:03;6.943333333;0;6.943333333;0;6.943333333;0;;
22.07.2017 13:04;6.906666667;0;6.906666667;0;6.906666667;0;;
22.07.2017 13:05;6.936666667;0;6.936666667;0;6.936666667;0;;
